name,segment,job,world,world_group,tier,union_level,access_flag,character_age_days,event_flag,duration_days,trailing_inactive_days,first_active_date,last_active_date,active_day_count,active_day_ratio,avg_exp_on_active_days,pre_avg,post_avg
프린세스요밍,Lv.285~289,도적,스카니아,스카니아,3,8808.0,True,1166.0,1,26,24,2026-01-24,2026-02-19,12,0.1237,340133910554.3333,0.0,44852823369.8022
프바어,Lv.290~294,도적,스카니아,스카니아,2,9508.0,True,633.0,0,125,0,2025-11-09,2026-03-15,110,0.873,2987230172750.7363,1375015117739.6572,3082085603095.5273
프싸루니,Lv.285~289,마법사,엘리시움,기타,3,8897.0,True,1536.0,0,122,0,2025-11-12,2026-03-15,39,0.3095,1689651453052.8206,35355637698.25714,710538014831.0
프아인,Lv.290~294,궁수,아케인,기타,1,9877.0,True,2267.0,0,125,0,2025-11-09,2026-03-15,96,0.7619,6237164051586.8955,1021008043661.6857,6187169971694.318
프터,Lv.285~289,마법사,엘리시움,기타,3,9050.0,True,440.0,1,46,78,2025-11-10,2025-12-26,8,0.0635,819551849071.0,187324848150.4,495684.65934065933
플라팽,Lv.285~289,렌,스카니아,기타,3,9545.0,True,269.0,1,100,7,2025-11-27,2026-03-08,26,0.2281,569235398202.3462,483547923689.2174,40423275916.58242
플루비오필,Lv.285~289,카데나,루나,기타,3,8782.0,True,269.0,0,118,0,2025-11-16,2026-03-15,113,0.9496,2508413500433.876,2881774083953.643,2228143419761.824
플포1,Lv.285~289,해적,루나,루나크로아,3,9686.0,True,417.0,0,125,0,2025-11-09,2026-03-15,52,0.4127,250080028430.80768,316178915025.54285,21295598379.20879
피건,Lv.290~294,아델,스카니아,스카니아,2,9388.0,True,2210.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,4197355513945.719,2355995476697.657,4674946983549.6045
피부조무사,Lv.285~289,에반,스카니아,스카니아,3,9179.0,False,632.0,1,67,58,2025-11-09,2026-01-15,34,0.2698,1786257637295.853,1208597027343.6572,202547952868.47253
피스트,Lv.290~294,해적,엘리시움,기타,1,9883.0,True,1731.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,15722271928777.408,2482841848384.657,20641588202238.605
피아툰,Lv.285~289,궁수,베라,기타,3,5471.0,True,264.0,0,109,0,2025-11-20,2026-03-10,109,0.9909,1395628758332.6973,1151944675368.9583,1447405377318.7092
피엘,Lv.290~294,도적,루나,루나크로아,2,9924.0,True,1167.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,1814986319570.1592,1278429252914.9143,1762070662191.2747
피자쪽,Lv.285~289,궁수,스카니아,스카니아,3,9139.0,False,1520.0,1,7,25,2026-02-11,2026-02-18,3,0.0238,1137795443942.3333,0.0,37509739910.18681
피츳,Lv.285~289,루미너스,루나,루나크로아,3,9740.0,True,4994.0,0,125,0,2025-11-09,2026-03-15,104,0.8254,1867965983600.5386,735506646381.5714,1851931095286.8242
피탁비,Lv.285~289,마법사,스카니아,스카니아,2,8936.0,True,444.0,0,125,3,2025-11-09,2026-03-12,118,0.9365,4815764219662.06,3570086437326.3716,4871507171579.121
피태,Lv.285~289,레지스탕스,루나,루나크로아,2,9239.0,True,2822.0,0,125,0,2025-11-09,2026-03-15,104,0.8254,7639650500340.971,481027185728.6286,8546018687197.352
피파털린광민,Lv.285~289,렌,스카니아,스카니아,3,9143.0,True,269.0,0,90,0,2025-12-14,2026-03-15,83,0.9121,3016499586345.578,,2751312809523.989
피프티렌,Lv.285~289,렌,베라,기타,3,9688.0,True,269.0,0,115,0,2025-11-19,2026-03-15,110,0.9483,741146600267.4364,1547899061522.56,470644499904.989
픽두,Lv.285~289,아델,루나,루나크로아,3,9520.0,False,2226.0,1,90,34,2025-11-10,2026-02-09,43,0.3413,5213341698209.325,911106396678.4857,2113021638892.9011
필굿필굿,Lv.290~294,아델,제니스,기타,2,9267.0,False,2042.0,0,123,1,2025-11-11,2026-03-14,74,0.5873,2898132503901.108,2207394007562.3716,1507725439824.1648
필립,Lv.285~289,기사단,크로아,루나크로아,2,9289.0,True,451.0,0,124,0,2025-11-10,2026-03-15,115,0.9127,4432181336610.73,2454287482896.7144,4657151558339.0
필립렌,Lv.285~289,렌,오로라,기타,3,8976.0,True,269.0,0,118,0,2025-11-16,2026-03-15,98,0.8235,725686019037.7755,886147578050.8214,508847227255.8132
필이,Lv.285~289,에반,엘리시움,기타,3,9188.0,False,2203.0,1,16,108,2025-11-10,2025-11-26,17,0.1349,1140644475875.353,554027316853.7428,0.0
핏더,Lv.290~294,기사단,엘리시움,기타,2,9381.0,True,2892.0,0,125,0,2025-11-09,2026-03-15,104,0.8254,7994327368845.75,2625608886229.3145,8126524564197.055
핏빛낫,Lv.285~289,레지스탕스,크로아,루나크로아,3,8933.0,True,2276.0,0,122,0,2025-11-12,2026-03-15,117,0.9512,2629702701862.8716,1268281234474.1562,2935057325437.176
핑뚱텀,Lv.285~289,팬텀,스카니아,스카니아,3,8891.0,False,268.0,1,77,48,2025-11-09,2026-01-26,41,0.3254,1405852064867.9023,927533173312.1428,276662347183.0659
핑멉,Lv.285~289,궁수,스카니아,스카니아,3,8954.0,True,578.0,1,1,56,2026-01-18,2026-01-18,1,0.0079,252327022.0,0.0,2772824.4175824174
핑부,Lv.290~294,도적,베라,베라,1,9170.0,True,4152.0,0,125,0,2025-11-09,2026-03-15,108,0.8571,10818844307027.871,2361173849349.486,11931803301448.11
핑와셔틀,Lv.285~289,레지스탕스,오로라,기타,2,8882.0,True,577.0,0,124,0,2025-11-10,2026-03-15,87,0.6905,8139497871138.311,3341521366371.657,6496517219406.868
핑크꿔바로우,Lv.285~289,호영,스카니아,스카니아,3,9653.0,True,2255.0,0,118,2,2025-11-16,2026-03-13,75,0.5952,3722339155350.52,589841813518.7715,2840999705254.1978
핑크로플,Lv.285~289,렌,베라,베라,3,8974.0,True,269.0,0,113,1,2025-11-21,2026-03-14,19,0.1667,1517085681747.4211,145562102297.69565,279963731872.022
핑크색요리,Lv.285~289,렌,스카니아,스카니아,3,8772.0,True,269.0,0,125,1,2025-11-09,2026-03-14,91,0.7222,2523239259256.4946,2373715719288.3145,1610271674914.8352
핑크찐빵,Lv.290~294,궁수,오로라,기타,2,9754.0,True,2496.0,0,125,0,2025-11-09,2026-03-15,102,0.8095,7905198070035.726,2561451209708.657,7875597920921.33
하가사렌,Lv.285~289,렌,크로아,루나크로아,2,9179.0,True,269.0,0,113,1,2025-11-21,2026-03-14,96,0.8421,6348925629518.0,884104386003.3478,6474312742369.791
하급꿍쑤,Lv.285~289,기사단,루나,루나크로아,3,8443.0,True,616.0,0,121,1,2025-11-13,2026-03-14,103,0.8443,2297362786417.7573,855279640182.0322,2308952726982.2637
하냐,Lv.285~289,마법사,크로아,루나크로아,2,9349.0,True,3983.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,3685421374338.1216,2985560552946.1714,3509108117535.912
하누,Lv.285~289,아델,크로아,루나크로아,3,9325.0,True,2125.0,0,125,0,2025-11-09,2026-03-15,74,0.5873,1934378679446.3784,687178949987.4857,1308711637686.4834
하늘보살,Lv.285~289,호영,베라,베라,3,9138.0,True,2358.0,0,125,1,2025-11-09,2026-03-14,65,0.5159,908007555959.7693,996457767439.4572,265323838208.83517
하늘홍조,Lv.285~289,팬텀,베라,베라,3,9017.0,True,3034.0,0,120,0,2025-11-14,2026-03-15,84,0.6667,2798125689388.9404,279558802070.54285,2475362635562.659
하디킹,Lv.285~289,렌,루나,루나크로아,3,10067.0,True,269.0,0,116,3,2025-11-18,2026-03-12,40,0.3419,372022461826.15,519413150988.0769,15122599421.494505
하백설,Lv.295~299,레지스탕스,노바,기타,1,9290.0,True,3910.0,0,125,0,2025-11-09,2026-03-15,108,0.8571,14520980705408.51,5013074792531.257,15305585697203.572
하버토끼육성,Lv.285~289,렌,루나,루나크로아,3,10120.0,True,269.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,2074369030901.352,2860375862820.4,1749263446856.6484
하뽕,Lv.290~294,마법사,베라,베라,2,9771.0,True,6678.0,0,125,0,2025-11-09,2026-03-15,97,0.7698,2250924569206.5156,2386397697475.6855,1481491909905.3076
하얀레니,Lv.285~289,렌,루나,루나크로아,3,9543.0,False,269.0,1,55,55,2025-11-24,2026-01-19,12,0.1,496774296173.75,196728678988.48276,2814943554.054945
하얀색매화,Lv.290~294,렌,이노시스,기타,2,9886.0,True,269.0,0,116,0,2025-11-18,2026-03-15,115,0.9829,4416119254511.131,4303989094719.154,4351098876989.912
하엘다엘,Lv.285~289,렌,스카니아,스카니아,3,8632.0,True,268.0,0,113,0,2025-11-21,2026-03-15,83,0.7281,3650279704289.6626,378748517479.087,3233648346747.5054
하연다,Lv.285~289,렌,오로라,기타,3,10570.0,True,269.0,0,115,0,2025-11-19,2026-03-15,69,0.5897,1773895114468.7537,552212113705.1923,1187266460901.1978
하위,Lv.285~289,렌,크로아,루나크로아,3,9132.0,False,269.0,1,4,120,2025-11-10,2025-11-14,2,0.0159,7777681615.5,444438949.45714283,0.0
하이봐라,Lv.285~289,아델,베라,베라,3,9426.0,True,1881.0,0,125,0,2025-11-09,2026-03-15,96,0.7619,2100012863584.927,549268153997.2857,2004141203453.2747
하이퍼수환,Lv.285~289,전사,스카니아,기타,3,9038.0,True,269.0,0,114,0,2025-11-20,2026-03-15,72,0.6261,2391503534117.903,1703856521532.0417,1442809867469.4504
하즈카와,Lv.285~289,렌,스카니아,기타,3,8812.0,True,268.0,0,117,0,2025-11-17,2026-03-15,118,1.0,6022395033067.771,4490741102070.111,6476841803803.341
하지않는자,Lv.285~289,마법사,루나,루나크로아,3,9353.0,False,3496.0,1,39,84,2025-11-11,2025-12-20,34,0.2698,3938176304888.9116,3419771635667.943,156109748547.74725
하진월,Lv.290~294,호영,스카니아,스카니아,2,9403.0,True,1977.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,3092299737949.45,2409102693923.3145,3151179936995.8022
하티루티,Lv.290~294,레지스탕스,루나,루나크로아,1,10698.0,True,1048.0,0,124,0,2025-11-10,2026-03-15,97,0.7698,4733555451934.196,673287654776.7428,4786701218905.835
하햐허효,Lv.290~294,루미너스,노바,기타,1,9427.0,True,2809.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,10583933332177.092,3845280549439.657,12477881105833.66
학련,Lv.285~289,해적,엘리시움,기타,3,8933.0,True,4249.0,0,82,0,2025-12-22,2026-03-15,3,0.0238,3711073502288.3335,0.0,122343082493.02197
학맛,Lv.285~289,렌,스카니아,스카니아,3,9069.0,True,269.0,0,114,0,2025-11-20,2026-03-15,111,0.9652,3116821470618.207,2250016473741.7085,3208426240316.703
한계옥,Lv.285~289,렌,루나,루나크로아,3,8792.0,True,269.0,0,113,0,2025-11-21,2026-03-15,89,0.7607,1643565664207.7754,446895860584.6923,1479758810321.8682
한남힐,Lv.290~294,마법사,루나,루나크로아,2,9164.0,True,713.0,0,125,5,2025-11-09,2026-03-10,119,0.9444,3885224056666.5547,3457803224503.0,3750753295447.4175
한돗개,Lv.285~289,마법사,베라,베라,3,9883.0,True,2251.0,0,125,0,2025-11-09,2026-03-15,118,0.9365,2070907146503.89,1412107261814.9143,2142233946416.8901
한동욱,Lv.290~294,전사,엘리시움,기타,2,9267.0,True,2808.0,0,125,0,2025-11-09,2026-03-15,92,0.7302,4510581063625.119,2409621948814.4,3633370215879.1978
한또윤,Lv.290~294,팬텀,엘리시움,기타,1,10001.0,True,3364.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,5899282201807.569,4269714594796.8857,6331557142905.934
한라라산,Lv.285~289,라라,베라,베라,2,9529.0,True,1719.0,0,125,0,2025-11-09,2026-03-15,75,0.5952,4105899370375.2935,1324283902902.9429,2874643034907.077
한려리,Lv.285~289,렌,스카니아,스카니아,3,9031.0,True,267.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,3090574149762.925,1483322839347.2285,3504973610927.4507
한매야,Lv.285~289,렌,루나,기타,3,9901.0,True,269.0,1,94,10,2025-11-30,2026-03-05,18,0.1593,92486354301.27777,37792502230.63636,9157355256.582418
한발에두손검,Lv.285~289,기사단,스카니아,스카니아,3,9444.0,True,2824.0,0,125,3,2025-11-09,2026-03-12,31,0.246,1539658308716.6128,229669576985.6,436164531601.3077
한선희,Lv.290~294,레지스탕스,스카니아,스카니아,2,10885.0,True,3982.0,0,125,0,2025-11-09,2026-03-15,98,0.7778,1119682519640.847,1486862599175.0857,633941713776.6483
한성전기,Lv.285~289,렌,엘리시움,기타,3,9470.0,True,269.0,1,108,7,2025-11-19,2026-03-08,53,0.4569,2631769031966.4907,1961970894212.92,993785564163.7472
한솔로렌,Lv.285~289,렌,루나,루나크로아,3,9040.0,True,269.0,0,116,4,2025-11-18,2026-03-11,32,0.2735,854801648306.5938,240161993820.42307,231971878093.1868
한예쁜,Lv.290~294,전사,루나,루나크로아,2,9884.0,True,1304.0,0,125,0,2025-11-09,2026-03-15,119,0.9444,2637010012642.2856,2553127718640.7144,2466425509362.7144
한예슬키우기,Lv.290~294,마법사,스카니아,스카니아,2,9298.0,True,835.0,1,99,26,2025-11-09,2026-02-17,96,0.7619,3594177958627.375,3035747079666.143,2624065233405.637
한우대게버거,Lv.285~289,전사,루나,루나크로아,3,10003.0,True,1179.0,0,125,1,2025-11-09,2026-03-14,119,0.9444,1250326550017.3445,451607260314.1429,1461347311440.3186
한입만동,Lv.285~289,렌,루나,기타,3,6314.0,True,266.0,1,63,52,2025-11-19,2026-01-22,20,0.1709,1021396360422.75,93927810683.8077,197646199238.1978
한죵민,Lv.285~289,라라,크로아,루나크로아,2,9134.0,True,982.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,3769264621564.5044,947437631631.6,4316116320106.4067
한지호9,Lv.285~289,도적,베라,베라,3,9831.0,True,1179.0,0,121,6,2025-11-13,2026-03-09,20,0.1587,5499777673.85,21964286.171428572,1200294543.5274725
한형천,Lv.285~289,렌,스카니아,스카니아,3,7266.0,False,269.0,1,19,104,2025-11-11,2025-11-30,17,0.1371,1603756557615.0588,826177620589.5758,0.0
핥담,Lv.290~294,도적,베라,베라,2,10208.0,True,3542.0,0,125,0,2025-11-09,2026-03-15,114,0.9048,2160667050407.8684,972478187908.0,2332739639227.659
함예쨘,Lv.290~294,아델,엘리시움,기타,2,9743.0,True,2210.0,0,125,2,2025-11-09,2026-03-13,83,0.6587,3238656097845.4697,3237812624018.4,1708626530555.2747
핫비,Lv.285~289,렌,스카니아,스카니아,3,8708.0,True,269.0,1,104,20,2025-11-10,2026-02-23,22,0.1746,545836814917.3182,263765850472.8857,30512144633.296703
핫위피,Lv.285~289,호영,오로라,기타,3,9043.0,True,1179.0,0,125,1,2025-11-09,2026-03-14,78,0.619,3872212292929.782,499569115419.4286,3126897140756.5166
핫팩z,Lv.290~294,루미너스,엘리시움,기타,2,9411.0,False,2803.0,1,1,49,2026-01-25,2026-01-25,1,0.0079,1880545825.0,0.0,20665338.736263737
핫한그늬,Lv.285~289,마법사,엘리시움,기타,3,9679.0,True,1914.0,0,124,0,2025-11-10,2026-03-15,106,0.8413,1161273513368.1038,390059770159.25714,1202669235840.055
항혜미,Lv.285~289,엔젤릭버스터,스카니아,스카니아,3,10068.0,True,1870.0,0,124,0,2025-11-10,2026-03-15,118,0.9365,2027123855595.7966,1519691808901.2285,2044081336799.5715
해감,Lv.290~294,도적,스카니아,스카니아,2,9194.0,True,1491.0,0,125,0,2025-11-09,2026-03-15,103,0.8175,10679486187498.184,2086810234527.7715,11285150759382.867
해달화렌,Lv.290~294,렌,스카니아,기타,2,8899.0,True,269.0,0,119,0,2025-11-15,2026-03-15,108,0.9,5048717554488.944,4646769079073.793,4511046072435.89
해도셔틀싫어,Lv.285~289,마법사,스카니아,스카니아,3,9409.0,True,630.0,0,125,2,2025-11-09,2026-03-13,113,0.8968,2429538061537.876,1627873578392.1714,2390793689121.4727
해랑ol,Lv.290~294,도적,루나,루나크로아,2,9403.0,True,2458.0,0,125,0,2025-11-09,2026-03-15,122,0.9683,2808737788828.713,1727989191340.9714,3100949324617.2417
해린,Lv.295~299,마법사,베라,베라,1,10560.0,True,3476.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,6954010896602.879,3706064293328.914,8050385724310.385
해변녀국방견,Lv.285~289,기사단,크로아,루나크로아,3,9110.0,True,451.0,0,115,4,2025-11-19,2026-03-11,15,0.1282,227310775950.8,95908064753.92308,10066505007.252747
해선님,Lv.285~289,마법사,스카니아,스카니아,3,9588.0,True,869.0,0,124,2,2025-11-10,2026-03-13,24,0.1905,114028119398.54167,37890099332.62857,15500235043.10989
해양동호영호,Lv.285~289,호영,스카니아,스카니아,3,8842.0,True,269.0,0,121,0,2025-11-13,2026-03-15,119,0.9754,4596534667998.093,1936130030755.1614,5351292247674.318
해적냐앙이,Lv.285~289,해적,루나,루나크로아,3,8821.0,True,1179.0,0,125,0,2025-11-09,2026-03-15,126,1.0,2036013847000.0,1187605537772.4856,2362324735164.4287
해초미,Lv.285~289,마법사,루나,루나크로아,2,9666.0,True,815.0,0,125,0,2025-11-09,2026-03-15,102,0.8095,3683547531852.0293,1338195089773.0857,3614121100075.2637
해총,Lv.285~289,레지스탕스,스카니아,스카니아,2,9363.0,True,3354.0,0,123,0,2025-11-11,2026-03-15,114,0.9048,2324830696569.3945,769530679329.1143,2616451930026.2856
해탕,Lv.290~294,도적,베라,베라,2,10175.0,True,992.0,0,123,0,2025-11-11,2026-03-15,105,0.8333,1420073597180.5715,1741133218855.6287,968879835648.4945
해피,Lv.290~294,마법사,베라,베라,2,8992.0,True,86.0,0,46,1,2025-11-09,2025-12-24,31,0.6596,1658394699873.8708,1179933720936.1714,842712955277.0
해화린링,Lv.285~289,렌,루나,루나크로아,3,7443.0,False,268.0,1,68,39,2025-11-27,2026-02-04,12,0.1053,1676220587157.4167,780917310315.7391,23665372622.274727
핵입자,Lv.285~289,프렌즈 월드,크로아,루나크로아,3,9164.0,False,2447.0,1,11,75,2025-12-18,2025-12-29,3,0.0238,478617770988.0,0.0,15778607834.76923
핵주먹,Lv.285~289,렌,루나,루나크로아,3,8894.0,False,190.0,1,35,8,2025-11-13,2025-12-18,8,0.1667,799176060059.125,182664245156.25714,12300000.307692308
핸셥,Lv.285~289,기사단,루나,루나크로아,3,9077.0,False,938.0,1,35,87,2025-11-12,2025-12-17,5,0.0397,1213206129757.0,69674619396.14285,39861746922.1978
햄부기가을,Lv.285~289,기사단,루나,루나크로아,3,9407.0,True,867.0,0,125,5,2025-11-09,2026-03-10,62,0.4921,3751565246807.0645,2143511686433.257,1731583915130.4834
햄짠,Lv.285~289,팬텀,베라,베라,2,9466.0,True,4428.0,0,125,0,2025-11-09,2026-03-15,83,0.6587,2098195014964.3613,393808115042.9143,1762273650720.2197
햄프,Lv.295~299,마법사,베라,베라,1,10418.0,True,6281.0,0,125,0,2025-11-09,2026-03-15,126,1.0,7006808117812.15,5455072902791.485,7603629354358.561
행배란,Lv.285~289,아란,스카니아,스카니아,2,9098.0,True,1664.0,0,118,0,2025-11-16,2026-03-15,75,0.5952,4234336409349.3467,459632597617.8571,3313055931698.637
행복해랑,Lv.285~289,메르세데스,루나,루나크로아,2,9598.0,True,3536.0,0,123,0,2025-11-11,2026-03-15,63,0.5,6646198075657.0,150367731429.0,4543380309520.615
행운같은럭키,Lv.290~294,도적,루나,루나크로아,2,9649.0,True,838.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,4033191737834.0825,3567477474152.971,3990708666841.4287
행주렌,Lv.285~289,렌,엘리시움,기타,3,9652.0,True,269.0,0,122,1,2025-11-12,2026-03-14,28,0.2258,401986594131.7857,290324901720.42426,18405526141.934067
허경룡,Lv.290~294,궁수,이노시스,기타,2,9391.0,True,1708.0,0,125,0,2025-11-09,2026-03-15,86,0.6825,7866996705425.687,2129287245758.3713,6615787506209.517
허니츤,Lv.295~299,카이저,크로아,루나크로아,1,10477.0,True,4140.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,8596912259248.699,2827844448986.1143,10532369804099.736
허디우디,Lv.290~294,아크,이노시스,기타,2,10387.0,True,2612.0,0,125,0,2025-11-09,2026-03-15,103,0.8175,6635508471937.699,2252098234011.486,6644328949661.33
허랴포,Lv.285~289,궁수,루나,루나크로아,3,9271.0,False,1004.0,1,33,90,2025-11-11,2025-12-14,8,0.0635,335341828198.5,76643851039.05714,2196035.395604396
허묘린,Lv.285~289,렌,스카니아,스카니아,3,8605.0,True,269.0,0,116,3,2025-11-18,2026-03-12,17,0.1441,398029467807.05884,236456923.5925926,74286995777.83516
허은하,Lv.285~289,렌,스카니아,스카니아,3,8987.0,True,269.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,4037591559225.513,1597811361745.3142,4487908040108.22
허지,Lv.285~289,카데나,크로아,루나크로아,2,9101.0,True,615.0,0,125,0,2025-11-09,2026-03-15,96,0.7619,4643481404914.969,1748791101692.6858,4226005783654.868
헌강PC,Lv.285~289,마법사,엘리시움,기타,3,9690.0,False,1893.0,1,49,57,2025-11-28,2026-01-17,4,0.0317,422456312859.25,27851416082.54286,7857425148.879121
헌길,Lv.285~289,전사,크로아,루나크로아,2,9345.0,True,2635.0,0,125,0,2025-11-09,2026-03-15,114,0.9048,2533608546441.5527,2183168703228.6287,2334290875619.066
헌으,Lv.285~289,마법사,엘리시움,기타,3,9901.0,True,1354.0,0,125,1,2025-11-09,2026-03-14,98,0.7778,452696150519.2551,278454201622.97144,380421161473.4396
헐렌말렌,Lv.285~289,렌,베라,베라,3,8866.0,True,258.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,3292637170487.635,2332494163939.1714,3263911855694.5825
헝꾸,Lv.290~294,마법사,스카니아,스카니아,1,9923.0,True,3289.0,0,124,5,2025-11-10,2026-03-10,96,0.7619,5699531440342.844,778286490925.8286,5713351550445.154
